# log10mustar log10mustar_err log10lambda log10lambda_err
1.272341442108154297e+01 1.173721253871917725e-01 1.439955115318298340e+00 3.228289261460304260e-02
1.287128543853759766e+01 6.209088116884231567e-02 1.463597297668457031e+00 3.173531591892242432e-02
1.284069728851318359e+01 4.894738271832466125e-02 1.540063738822937012e+00 4.047176614403724670e-02
1.282254409790039062e+01 6.390984356403350830e-02 1.511847376823425293e+00 3.670730069279670715e-02
1.277150344848632812e+01 9.411610662937164307e-02 1.479698419570922852e+00 3.415462374687194824e-02
1.285869407653808594e+01 7.120732218027114868e-02 1.477056026458740234e+00 3.466285392642021179e-02
1.276248168945312500e+01 7.400296628475189209e-02 1.523910284042358398e+00 3.682210296392440796e-02
1.282321548461914062e+01 1.356157809495925903e-01 1.477056026458740234e+00 3.404050320386886597e-02
1.283627223968505859e+01 6.728043407201766968e-02 1.518924832344055176e+00 4.052801430225372314e-02
1.275076961517333984e+01 1.261047422885894775e-01 1.570494413375854492e+00 5.871197581291198730e-02
1.277241134643554688e+01 9.001807123422622681e-02 1.405679464340209961e+00 3.810754790902137756e-02
1.282806110382080078e+01 8.014927059412002563e-02 1.514692187309265137e+00 3.932166472077369690e-02
1.273282432556152344e+01 8.655571192502975464e-02 1.432677388191223145e+00 3.630582988262176514e-02
1.271836185455322266e+01 6.837484240531921387e-02 1.520526409149169922e+00 4.046431556344032288e-02
1.271717262268066406e+01 1.689345985651016235e-01 1.434142708778381348e+00 4.010871425271034241e-02
1.287243556976318359e+01 8.158391714096069336e-02 1.443548798561096191e+00 3.560094535350799561e-02
1.270875549316406250e+01 1.072117462754249573e-01 1.547451138496398926e+00 5.642173066735267639e-02
1.281974411010742188e+01 1.190255582332611084e-01 1.459246993064880371e+00 3.834923356771469116e-02
1.277527809143066406e+01 7.989478856325149536e-02 1.446165323257446289e+00 3.477612137794494629e-02
1.273038578033447266e+01 7.646779716014862061e-02 1.450882673263549805e+00 4.024610295891761780e-02
1.282995128631591797e+01 6.429705023765563965e-02 1.511031150817871094e+00 3.750756382942199707e-02
1.281217765808105469e+01 7.671000808477401733e-02 1.448058485984802246e+00 4.621390253305435181e-02
1.282285690307617188e+01 7.307005673646926880e-02 1.541017889976501465e+00 4.000520706176757812e-02
1.279741001129150391e+01 6.002768129110336304e-02 1.462685108184814453e+00 3.427583351731300354e-02
1.271048736572265625e+01 1.184600740671157837e-01 1.422529697418212891e+00 3.949311748147010803e-02
1.271132087707519531e+01 1.529542654752731323e-01 1.519726395606994629e+00 4.290879145264625549e-02
1.276887702941894531e+01 7.861568033695220947e-02 1.511643528938293457e+00 3.817698732018470764e-02
1.274786663055419922e+01 1.194938793778419495e-01 1.429238915443420410e+00 3.830906003713607788e-02
1.282947540283203125e+01 8.534347265958786011e-02 1.479478836059570312e+00 3.982517123222351074e-02
1.277369880676269531e+01 1.179743930697441101e-01 1.476613998413085938e+00 3.554698079824447632e-02
1.278050231933593750e+01 8.202040195465087891e-02 1.355510950088500977e+00 4.721848666667938232e-02
1.285854434967041016e+01 1.517311781644821167e-01 1.495858907699584961e+00 3.598893433809280396e-02
1.279049301147460938e+01 6.223123148083686829e-02 1.434142708778381348e+00 4.116104543209075928e-02
1.273201179504394531e+01 6.484556198120117188e-02 1.496704101562500000e+00 3.536174073815345764e-02
1.276886081695556641e+01 1.347787380218505859e-01 1.406199812889099121e+00 4.020005837082862854e-02
1.279716491699218750e+01 9.651599079370498657e-02 1.400968074798583984e+00 4.006684571504592896e-02
1.277869510650634766e+01 1.013590916991233826e-01 1.357551574707031250e+00 4.430938884615898132e-02
1.277065181732177734e+01 8.539828658103942871e-02 1.406719446182250977e+00 4.035228490829467773e-02
1.286875343322753906e+01 7.900178432464599609e-02 1.443787336349487305e+00 4.049021750688552856e-02
1.276381111145019531e+01 7.376780360937118530e-02 1.412395715713500977e+00 4.069899022579193115e-02
1.275650024414062500e+01 8.066902309656143188e-02 1.463825106620788574e+00 4.012915864586830139e-02
1.287205600738525391e+01 6.886412203311920166e-02 1.397798657417297363e+00 3.536262363195419312e-02
1.272518825531005859e+01 6.256100535392761230e-02 1.469929933547973633e+00 5.273270979523658752e-02
1.270500469207763672e+01 1.016351953148841858e-01 1.488176822662353516e+00 3.873385488986968994e-02
1.281670379638671875e+01 7.548145204782485962e-02 1.464734911918640137e+00 4.203289374709129333e-02
1.276427268981933594e+01 1.017861738801002502e-01 1.423280358314514160e+00 3.908213600516319275e-02
1.272623634338378906e+01 4.962122067809104919e-02 1.424528479576110840e+00 3.949789702892303467e-02
1.275064945220947266e+01 8.858458697795867920e-02 1.432922005653381348e+00 4.114860668778419495e-02
1.281215381622314453e+01 1.818752884864807129e-01 1.415206193923950195e+00 3.704942762851715088e-02
1.271884822845458984e+01 1.055203676223754883e-01 1.408792138099670410e+00 4.349640756845474243e-02
1.273272800445556641e+01 6.370788067579269409e-02 1.359582662582397461e+00 4.067676514387130737e-02
1.270395183563232422e+01 7.885453104972839355e-02 1.490966558456420898e+00 4.123872146010398865e-02
1.272847175598144531e+01 1.314442604780197144e-01 1.466322660446166992e+00 5.173960700631141663e-02
1.278930377960205078e+01 9.380528330802917480e-02 1.416731595993041992e+00 4.894571751356124878e-02
1.273113727569580078e+01 1.114324405789375305e-01 1.422279238700866699e+00 3.883388265967369080e-02
1.279043865203857422e+01 8.451530337333679199e-02 1.384883999824523926e+00 4.017157107591629028e-02
1.279908275604248047e+01 8.735624700784683228e-02 1.432187914848327637e+00 4.185869917273521423e-02
1.284425449371337891e+01 1.578965485095977783e-01 1.346356868743896484e+00 4.753515496850013733e-02
1.273080444335937500e+01 1.337215006351470947e-01 1.399386286735534668e+00 3.556731715798377991e-02
1.275440788269042969e+01 6.709841638803482056e-02 1.526283264160156250e+00 6.353398412466049194e-02
1.282570648193359375e+01 6.148664280772209167e-02 1.525691270828247070e+00 5.227475985884666443e-02
1.281699848175048828e+01 7.213129103183746338e-02 1.497126102447509766e+00 5.976334586739540100e-02
1.273441982269287109e+01 1.161845847964286804e-01 1.495647311210632324e+00 4.156861826777458191e-02
1.279580307006835938e+01 9.715476632118225098e-02 1.460396051406860352e+00 4.287876188755035400e-02
1.278623294830322266e+01 9.935017675161361694e-02 1.393803954124450684e+00 4.032678157091140747e-02
1.278566074371337891e+01 7.406599819660186768e-02 1.440436005592346191e+00 4.204107820987701416e-02
1.273131084442138672e+01 7.725092023611068726e-02 1.448766231536865234e+00 3.977528959512710571e-02
1.275224971771240234e+01 1.236957907676696777e-01 1.428004264831542969e+00 3.865292668342590332e-02
1.273791885375976562e+01 1.231990233063697815e-01 1.339134931564331055e+00 4.927088692784309387e-02
1.270944595336914062e+01 7.320952415466308594e-02 1.420018315315246582e+00 4.379082098603248596e-02
1.274625492095947266e+01 8.220874518156051636e-02 1.362755298614501953e+00 4.887626320123672485e-02
1.280467319488525391e+01 1.191875040531158447e-01 1.423530220985412598e+00 5.995440483093261719e-02
1.271498870849609375e+01 1.316683888435363770e-01 1.386791467666625977e+00 4.189098626375198364e-02
1.270776367187500000e+01 1.534761339426040649e-01 1.432187914848327637e+00 4.198774322867393494e-02
1.275671195983886719e+01 9.601642936468124390e-02 1.413931012153625488e+00 4.041953757405281067e-02
1.273310470581054688e+01 8.442333340644836426e-02 1.380492448806762695e+00 4.141946882009506226e-02
1.280545711517333984e+01 9.530213475227355957e-02 1.375777125358581543e+00 3.948764503002166748e-02
1.273565578460693359e+01 1.171331629157066345e-01 1.360739111900329590e+00 5.068766325712203979e-02
1.278531646728515625e+01 1.272649466991424561e-01 1.413164019584655762e+00 4.902623221278190613e-02
1.270646858215332031e+01 8.662407100200653076e-02 1.367897391319274902e+00 3.938784822821617126e-02
1.273324775695800781e+01 1.146111115813255310e-01 1.374660134315490723e+00 4.549996554851531982e-02
1.275210475921630859e+01 5.577271059155464172e-02 1.322117090225219727e+00 5.943683534860610962e-02
1.284876155853271484e+01 8.185374736785888672e-02 1.360161304473876953e+00 4.003041610121726990e-02
1.271970653533935547e+01 8.478983491659164429e-02 1.321801424026489258e+00 3.945573046803474426e-02
1.286604118347167969e+01 6.757142394781112671e-02 1.389231681823730469e+00 3.682343661785125732e-02
1.277644348144531250e+01 6.484846025705337524e-02 1.420773267745971680e+00 4.455088078975677490e-02
1.280602645874023438e+01 1.109787598252296448e-01 1.439714550971984863e+00 4.340235143899917603e-02
1.271246814727783203e+01 7.089368253946304321e-02 1.379387497901916504e+00 5.055297166109085083e-02
1.280796432495117188e+01 7.512609660625457764e-02 1.412395715713500977e+00 5.283195525407791138e-02
1.271364784240722656e+01 1.176148727536201477e-01 1.328382849693298340e+00 4.517818987369537354e-02
1.283417797088623047e+01 6.549786776304244995e-02 1.331173181533813477e+00 4.436564445495605469e-02
1.287070751190185547e+01 8.033117651939392090e-02 1.451351642608642578e+00 6.457752734422683716e-02
1.284458732604980469e+01 7.850535213947296143e-02 1.406199812889099121e+00 4.060182720422744751e-02
1.273496913909912109e+01 1.045608744025230408e-01 1.346953392028808594e+00 4.238118603825569153e-02
1.285534572601318359e+01 8.976134657859802246e-02 1.405939698219299316e+00 5.087347701191902161e-02
1.276752758026123047e+01 1.038206294178962708e-01 1.391658306121826172e+00 4.074652865529060364e-02
1.284097194671630859e+01 6.193421036005020142e-02 1.303747177124023438e+00 4.508997499942779541e-02
1.272475337982177734e+01 1.079389303922653198e-01 1.439955115318298340e+00 4.253104701638221741e-02
1.283570575714111328e+01 5.857314169406890869e-02 1.456245064735412598e+00 4.734914749860763550e-02
1.273640251159667969e+01 1.889453530311584473e-01 1.368748545646667480e+00 4.309085384011268616e-02
1.282213497161865234e+01 1.070450618863105774e-01 1.303088307380676270e+00 4.358111321926116943e-02
1.283662414550781250e+01 1.103430688381195068e-01 1.402281999588012695e+00 5.197767168283462524e-02
1.270207023620605469e+01 1.013341322541236877e-01 1.312545657157897949e+00 4.369047284126281738e-02
1.274596595764160156e+01 2.179493606090545654e-01 1.335784316062927246e+00 3.845255076885223389e-02
1.269937038421630859e+01 1.375753283500671387e-01 1.388148903846740723e+00 4.264994338154792786e-02
1.287423324584960938e+01 6.763925403356552124e-02 1.373820543289184570e+00 4.882260411977767944e-02
1.272406482696533203e+01 9.678791463375091553e-02 1.392464160919189453e+00 4.124156385660171509e-02
1.280707359313964844e+01 7.985208183526992798e-02 1.330245018005371094e+00 4.852227494120597839e-02
1.274134540557861328e+01 9.094996750354766846e-02 1.350514888763427734e+00 4.676620289683341980e-02
1.281347751617431641e+01 7.197859138250350952e-02 1.306372761726379395e+00 5.280485376715660095e-02
1.278413581848144531e+01 9.757099300622940063e-02 1.349923372268676758e+00 4.040887951850891113e-02
1.275280570983886719e+01 8.103994280099868774e-02 1.338831424713134766e+00 4.240767285227775574e-02
1.281270694732666016e+01 8.031927794218063354e-02 1.343061685562133789e+00 4.748319461941719055e-02
1.276700973510742188e+01 7.276833057403564453e-02 1.333331108093261719e+00 4.592406749725341797e-02
1.271671199798583984e+01 6.818979233503341675e-02 1.412139296531677246e+00 4.858945310115814209e-02
1.281369686126708984e+01 1.140570715069770813e-01 1.309957265853881836e+00 4.423714429140090942e-02
1.275216770172119141e+01 9.571020305156707764e-02 1.364189743995666504e+00 4.512060061097145081e-02
1.284169197082519531e+01 1.010072976350784302e-01 1.376055955886840820e+00 4.743721708655357361e-02
1.287179851531982422e+01 8.476436883211135864e-02 1.332407593727111816e+00 4.867567494511604309e-02
1.277238464355468750e+01 6.688469648361206055e-02 1.370728015899658203e+00 4.485111683607101440e-02
1.269967079162597656e+01 5.740464478731155396e-02 1.363042593002319336e+00 4.958271235227584839e-02
1.278310871124267578e+01 4.457591101527214050e-02 1.304733633995056152e+00 4.923398047685623169e-02
1.276722812652587891e+01 1.002070829272270203e-01 1.351990342140197754e+00 4.884400218725204468e-02
1.278391075134277344e+01 1.067302674055099487e-01 1.436088919639587402e+00 5.511910468339920044e-02
1.271154403686523438e+01 1.060070097446441650e-01 1.319585204124450684e+00 4.624622687697410583e-02
1.282653903961181641e+01 1.590283513069152832e-01 1.319902539253234863e+00 4.924746230244636536e-02
1.283293914794921875e+01 6.559705734252929688e-02 1.362755298614501953e+00 4.460410773754119873e-02
1.276764774322509766e+01 1.005673408508300781e-01 1.360450267791748047e+00 4.287718236446380615e-02
1.284587669372558594e+01 6.261237710714340210e-02 1.341555595397949219e+00 6.368975341320037842e-02
1.273176383972167969e+01 8.068658411502838135e-02 1.310929656028747559e+00 6.160327047109603882e-02
1.270651149749755859e+01 6.648580729961395264e-02 1.321485519409179688e+00 4.615753516554832458e-02
1.286718273162841797e+01 1.202717050909996033e-01 1.396205186843872070e+00 5.923812091350555420e-02
1.278084468841552734e+01 7.902386784553527832e-02 1.346655249595642090e+00 4.976952448487281799e-02
1.279516315460205078e+01 1.096554473042488098e-01 1.324947834014892578e+00 4.740605130791664124e-02
1.283405208587646484e+01 6.335844844579696655e-02 1.318949937820434570e+00 4.721071943640708923e-02
1.281785774230957031e+01 1.020451635122299194e-01 1.315118670463562012e+00 4.631209373474121094e-02
1.271798324584960938e+01 1.035354882478713989e-01 1.328693747520446777e+00 4.802719131112098694e-02
1.270256614685058594e+01 8.547375351190567017e-02 1.307679653167724609e+00 4.652427136898040771e-02
1.282269096374511719e+01 1.037579178810119629e-01 1.318632006645202637e+00 5.380935966968536377e-02
1.284937572479248047e+01 1.236906796693801880e-01 1.349923372268676758e+00 4.691307991743087769e-02
1.286345481872558594e+01 8.114201575517654419e-02 1.395938992500305176e+00 5.221695080399513245e-02
1.286222743988037109e+01 1.540966480970382690e-01 1.301767587661743164e+00 6.117428839206695557e-02
1.286987876892089844e+01 9.610109776258468628e-02 1.311576843261718750e+00 5.424153804779052734e-02
1.282773685455322266e+01 7.606009393930435181e-02 1.348143815994262695e+00 5.008599534630775452e-02
1.284273242950439453e+01 9.286851435899734497e-02 1.311253428459167480e+00 4.755840823054313660e-02
1.281783294677734375e+01 8.307652175426483154e-02 1.306045413017272949e+00 5.179066956043243408e-02
1.273232746124267578e+01 7.811090350151062012e-02 1.323377490043640137e+00 6.424830108880996704e-02
1.273809814453125000e+01 1.127005368471145630e-01 1.308331608772277832e+00 7.192679494619369507e-02
1.281742763519287109e+01 6.695318222045898438e-02 1.307353258132934570e+00 6.766341626644134521e-02
1.285478782653808594e+01 1.091053560376167297e-01 1.359872102737426758e+00 7.452602684497833252e-02
1.283052062988281250e+01 4.969837889075279236e-02 1.361892342567443848e+00 7.636825740337371826e-02
1.275900459289550781e+01 8.666283637285232544e-02 1.310605764389038086e+00 5.390283465385437012e-02
1.277679634094238281e+01 8.061583340167999268e-02 1.301105618476867676e+00 7.084110379219055176e-02
1.361929130554199219e+01 3.732281923294067383e-02 2.290189504623413086e+00 1.507978420704603195e-02
1.360882568359375000e+01 4.248167201876640320e-02 2.165061473846435547e+00 1.200169883668422699e-02
1.341020202636718750e+01 3.142283111810684204e-02 2.147212266921997070e+00 1.556063257157802582e-02
1.345340156555175781e+01 4.353737086057662964e-02 2.136023521423339844e+00 2.278182841837406158e-02
1.332502365112304688e+01 5.780810862779617310e-02 2.006708145141601562e+00 1.666695624589920044e-02
1.335572910308837891e+01 4.556881263852119446e-02 2.055000543594360352e+00 2.107408829033374786e-02
